ORTHOLOG_SET	MIN_PERCENT_ID	MAX_PERCENT_ID	AVG_PERCENT_ID	STD_DEV	NUM_PRODIGAL_STARTS	NUM_CORRECTIONS
G3_D1_1475	51.27	100.0	71.08	17.63	0	5
G3_D2_2970	91.96	100.0	95.8	3.02	5	0
G3_D2_2971	85.66	100.0	94.4	5.57	5	0
G3_D1_0460	62.97	100.0	78.22	14.87	5	0
G3_D2_2973	56.71	100.0	75.53	16.54	0	5
G3_D1_0463	39.32	100.0	60.41	23.48	5	0
G3_D2_2972	58.02	100.0	78.58	14.86	5	0
G3_D2_2975	80.43	100.0	90.18	7.43	5	0
G3_D2_2974	75.97	100.0	88.27	8.86	5	0
G3_D2_2977	79.73	100.0	89.06	7.67	5	0
G3_D1_0467	74.39	100.0	84.16	10.17	5	0
G3_D2_2976	84.35	100.0	91.56	5.89	5	0
G3_D2_2979	85.04	100.0	91.53	5.35	4	1
G3_D2_2978	78.78	100.0	89.01	7.51	5	0
G3_D2_1492	97.0	100.0	98.24	1.24	5	0
G3_D1_1472	68.36	100.0	81.56	11.74	5	0
G3_D2_1490	88.38	100.0	94.6	3.83	5	0
G3_D2_1491	84.16	100.0	91.21	5.4	5	0
G3_D1_1473	67.2	100.0	82.51	11.07	5	0
G3_D2_3122	44.55	100.0	65.67	21.74	5	0
G3_D2_1496	78.25	100.0	87.58	8.17	5	0
G3_D2_3123	49.72	100.0	69.4	20.67	0	5
G3_D2_1497	72.46	100.0	85.82	9.88	0	5
G3_D2_3124	74.08	100.0	85.63	10.11	5	0
G3_D2_1494	80.87	100.0	89.5	6.91	5	0
G3_D2_3125	93.89	100.0	97.07	2.36	5	0
G3_D2_1495	79.44	100.0	87.31	7.89	5	0
G3_D2_3116	50.17	100.0	75.25	18.75	5	0
G3_D1_1468	59.5	100.0	77.49	14.31	0	5
G3_D2_3115	88.11	100.0	92.95	4.81	3	2
G3_D2_1489	58.23	100.0	75.85	14.79	5	0
G3_D1_1469	57.92	100.0	77.58	15.07	3	2
G3_D2_3118	83.43	100.0	91.82	6.39	5	0
G3_D2_1488	78.76	100.0	88.0	7.88	5	0
G3_D2_3117	44.9	100.0	72.37	19.52	5	0
G3_D2_1487	87.56	100.0	93.65	4.13	5	0
G3_D1_1464	69.98	100.0	82.66	11.18	5	0
G3_D2_3119	70.69	100.0	84.63	10.43	5	0
G3_D1_1465	57.61	100.0	77.77	16.47	0	5
G3_D1_1466	64.66	100.0	80.43	13.17	5	0
G3_D2_2980	77.17	100.0	88.74	8.79	4	1
G3_D2_2981	51.85	100.0	70.9	17.19	0	5
G3_D2_2982	17.09	100.0	49.99	28.73	5	0
G3_D1_0436	80.12	100.0	89.54	7.23	5	0
G3_D2_2989	59.42	100.0	74.78	15.11	1	4
G3_D2_2988	35.24	100.0	65.39	28.71	0	5
G3_D2_2987	33.64	100.0	64.46	23.1	5	0
G3_D2_2986	73.15	100.0	87.11	10.22	5	0
G3_D2_2985	78.97	100.0	88.19	7.78	2	3
G3_D2_2984	36.06	100.0	60.35	25.53	0	5
G3_D2_2983	25.51	100.0	51.35	29.38	5	0
G3_D2_3113	88.03	100.0	94.67	4.45	5	0
G3_D2_3114	91.55	100.0	95.0	3.23	5	0
G3_D2_3112	86.96	100.0	92.99	4.67	5	0
G3_D1_1463	68.66	100.0	85.41	11.97	5	0
G3_D2_3110	62.07	100.0	77.97	14.5	3	2
G3_D1_1462	72.64	100.0	84.57	10.18	5	0
G3_D1_1455	60.62	100.0	82.35	15.2	5	0
G3_D1_1456	56.44	100.0	78.54	15.19	0	5
G3_D2_3109	72.41	100.0	84.52	10.11	5	0
G3_D2_3108	66.58	100.0	80.8	12.23	5	0
G3_D1_1454	41.94	100.0	73.81	22.85	5	0
G3_D2_3107	90.29	100.0	95.15	3.5	5	0
G3_D2_3106	68.35	100.0	81.18	12.02	2	3
G3_D2_1498	86.67	100.0	93.64	4.75	5	0
G3_D1_1457	56.69	100.0	75.67	15.72	4	1
G3_D2_3104	54.42	100.0	73.6	16.98	5	0
G3_D1_1458	48.39	100.0	67.75	20.27	0	5
G3_D2_2992	70.54	100.0	84.18	11.3	5	0
G3_D2_2993	71.89	100.0	85.03	10.62	5	0
G3_D2_2990	82.48	100.0	88.88	6.94	5	0
G3_D2_2991	82.88	100.0	90.53	6.18	5	0
G3_D2_2999	96.62	100.0	98.52	1.28	5	0
G3_D1_0445	74.33	100.0	84.94	9.82	5	0
G3_D2_2998	87.02	100.0	96.64	4.41	5	0
G3_D1_0446	37.8	100.0	66.64	23.69	5	0
G3_D1_0447	71.43	100.0	81.96	12.07	0	5
G3_D1_0448	54.22	100.0	71.11	17.93	0	5
G3_D2_2995	86.15	100.0	93.16	4.42	4	1
G3_D2_2994	79.91	100.0	89.74	7.71	5	0
G3_D2_2997	65.46	100.0	83.45	12.68	4	1
G3_D2_2996	66.87	100.0	80.44	12.43	5	0
G3_D2_3100	77.98	100.0	86.32	9.14	5	0
G3_D2_3101	95.39	100.0	97.74	1.85	5	0
G3_D2_3102	64.25	100.0	79.52	13.7	0	5
G3_D2_3103	66.09	100.0	85.6	11.4	4	1
G3_D1_1450	71.05	100.0	81.85	11.18	5	0
G3_D1_1442	74.08	100.0	84.8	9.05	0	5
G3_D1_1443	75.7	100.0	88.01	8.41	5	0
G3_D1_1444	79.78	100.0	90.56	7.44	5	0
G3_D1_1445	78.1	100.0	88.51	7.72	0	5
G3_D1_1446	70.72	100.0	83.47	10.54	5	0
G3_D1_1447	71.16	100.0	83.64	10.98	3	2
G3_D1_0450	46.2	100.0	68.71	20.61	5	0
G3_D2_1052	40.0	100.0	72.92	21.99	0	5
G3_D2_1053	85.56	100.0	94.84	6.06	5	0
G3_D2_1050	65.72	100.0	80.58	12.12	5	0
G3_D2_1051	69.4	100.0	85.41	10.9	5	0
G3_D2_1881	91.03	100.0	95.19	3.23	5	0
G3_D2_1056	69.18	100.0	82.94	11.13	3	2
G3_D2_1882	90.14	100.0	94.87	3.48	5	0
G3_D2_1057	59.37	100.0	82.65	13.04	5	0
G3_D2_1054	90.5	100.0	95.55	3.31	5	0
G3_D2_1880	75.44	100.0	86.55	8.91	5	0
G3_D2_1055	83.19	100.0	90.44	6.16	5	0
G3_D2_2039	68.0	100.0	84.18	11.85	5	0
G3_D2_2037	77.93	100.0	90.73	7.93	4	1
G3_D2_0705	78.87	100.0	85.61	8.7	5	0
G3_D2_2043	92.18	100.0	96.34	2.73	5	0
G3_D2_0706	79.53	100.0	90.34	8.12	5	0
G3_D2_2040	71.49	100.0	81.23	10.89	5	0
G3_D2_0703	75.32	100.0	86.38	9.24	0	5
G3_D2_2041	71.67	100.0	81.81	10.34	5	0
G3_D2_0704	79.09	100.0	89.02	7.8	0	5
G3_D2_0709	44.89	100.0	66.93	19.92	0	5
G3_D2_2047	80.45	100.0	89.41	7.63	5	0
G3_D2_2044	35.12	100.0	61.2	24.18	5	0
G3_D2_0707	57.33	100.0	79.69	14.87	4	1
G3_D2_2045	76.62	100.0	90.38	9.22	5	0
G3_D2_0708	65.31	100.0	82.34	11.32	0	5
G3_D2_1875	60.34	100.0	75.76	13.57	1	4
G3_D2_1874	83.1	100.0	90.28	6.76	5	0
G3_D2_1049	71.1	100.0	82.48	11.08	5	0
G3_D2_1873	80.0	100.0	92.78	8.64	4	1
G3_D2_1048	90.87	100.0	95.25	3.35	5	0
G3_D2_1872	83.91	100.0	91.91	5.78	4	1
G3_D2_1047	88.62	100.0	94.29	4.32	5	0
G3_D2_1879	50.6	100.0	70.28	18.09	4	1
G3_D2_1878	71.37	100.0	85.47	10.03	5	0
G3_D2_1877	79.35	100.0	86.75	9.02	3	2
G3_D2_1876	88.01	100.0	94.32	4.42	5	0
G3_D2_2937	82.37	100.0	90.51	6.37	5	0
G3_D2_2936	85.26	100.0	92.79	5.55	5	0
G3_D2_1040	56.69	100.0	72.75	17.23	5	0
G3_D2_2939	72.16	100.0	87.02	10.44	5	0
G3_D2_1041	64.79	100.0	81.3	12.67	5	0
G3_D2_2938	69.71	100.0	82.87	10.85	5	0
G3_D2_1042	60.9	100.0	85.27	16.15	4	1
G3_D2_1890	81.72	100.0	88.32	7.12	3	2
G3_D2_1043	92.5	100.0	96.38	2.43	5	0
G3_D2_1891	81.99	100.0	91.95	6.88	5	0
G3_D2_1044	94.48	100.0	97.74	1.97	5	0
G3_D2_1892	77.27	100.0	87.06	8.81	5	0
G3_D2_1045	95.56	100.0	97.49	1.81	5	0
G3_D2_1893	93.25	100.0	97.2	2.0	4	1
G3_D2_1046	85.98	100.0	92.09	5.35	5	0
G3_D2_2027	77.64	100.0	87.01	8.95	4	1
G3_D1_0894	66.5	100.0	80.68	12.08	5	0
G3_D2_2026	88.55	100.0	92.73	4.55	5	0
G3_D1_0895	73.16	100.0	85.07	10.26	3	2
G3_D2_2931	98.52	100.0	99.13	0.67	5	0
G3_D2_2029	75.86	100.0	86.09	8.54	5	0
G3_D2_2930	65.29	100.0	80.28	11.73	5	0
G3_D2_2028	65.33	100.0	80.34	13.06	5	0
G3_D1_0893	69.55	100.0	83.39	11.22	4	1
G3_D2_2933	87.61	100.0	93.77	4.43	5	0
G3_D1_0898	47.31	100.0	69.5	21.53	5	0
G3_D2_2932	74.6	100.0	87.78	9.27	5	0
G3_D1_0899	61.74	100.0	76.64	15.19	0	5
G3_D2_2935	77.42	100.0	88.74	8.16	5	0
G3_D1_0896	46.08	100.0	71.7	17.9	3	2
G3_D2_2934	59.48	100.0	82.94	13.23	3	2
G3_D2_2030	89.67	100.0	93.83	4.07	5	0
G3_D2_0715	72.0	100.0	84.47	10.23	3	2
G3_D2_0716	41.63	100.0	87.32	11.75	5	0
G3_D2_0717	63.54	100.0	80.76	13.69	5	0
G3_D2_2033	91.5	100.0	95.51	3.35	5	0
G3_D2_1451	91.75	100.0	97.11	3.7	5	0
G3_D2_0718	77.04	100.0	86.88	8.56	5	0
G3_D2_2034	56.95	100.0	76.92	15.9	5	0
G3_D2_0719	72.43	100.0	84.87	9.61	5	0
G3_D2_2035	81.68	100.0	91.05	6.91	5	0
G3_D2_1453	80.91	100.0	90.12	7.27	5	0
G3_D2_2036	87.84	100.0	94.97	4.34	5	0
G3_D2_1452	93.04	100.0	96.7	2.75	5	0
G3_D2_1884	75.52	100.0	84.72	9.36	5	0
G3_D2_1037	85.76	100.0	91.88	5.25	5	0
G3_D2_1883	97.89	100.0	98.93	0.72	5	0
G3_D2_1036	44.84	100.0	70.57	20.45	2	3
G3_D2_1886	80.7	100.0	88.76	7.36	5	0
G3_D2_1039	56.07	100.0	73.92	15.43	0	5
G3_D2_1038	77.27	100.0	87.61	8.03	4	1
G3_D2_1888	65.13	100.0	78.44	12.62	0	5
G3_D2_0710	84.48	100.0	92.1	5.65	5	0
G3_D2_1887	78.74	100.0	88.69	7.92	5	0
G3_D2_0711	74.77	100.0	86.47	8.88	5	0
G3_D2_0712	74.74	100.0	84.18	9.21	5	0
G3_D2_1889	75.34	100.0	86.6	9.19	0	5
G3_D2_0713	69.86	100.0	85.25	10.98	5	0
G3_D2_1078	59.37	100.0	78.36	14.5	5	0
G3_D2_1076	76.13	100.0	84.15	9.87	5	0
G3_D2_1077	65.36	100.0	78.48	13.47	5	0
G3_D2_1074	79.43	100.0	90.65	6.89	5	0
G3_D2_2949	76.68	100.0	86.72	8.46	5	0
G3_D2_1075	86.43	100.0	92.4	4.7	5	0
G3_D2_2948	92.31	100.0	96.31	2.65	5	0
G3_D2_1072	80.2	100.0	90.22	5.87	5	0
G3_D2_2947	83.01	100.0	90.45	6.71	5	0
G3_D2_1073	78.57	100.0	88.41	7.6	5	0
G3_D2_2946	85.92	100.0	92.26	5.14	5	0
G3_D2_1070	89.11	100.0	94.94	3.97	5	0
G3_D2_2945	86.06	100.0	93.56	5.17	5	0
G3_D2_1071	78.41	100.0	89.61	7.97	5	0
G3_D2_2944	90.84	100.0	94.27	3.52	3	2
G3_D2_1458	63.04	100.0	81.54	11.96	4	1
G3_D2_2943	82.48	100.0	89.25	6.77	0	5
G3_D2_2019	71.43	100.0	84.47	10.09	5	0
G3_D2_1459	90.96	100.0	95.83	3.28	5	0
G3_D2_2942	79.39	100.0	91.73	7.84	5	0
G3_D2_2018	84.62	100.0	91.42	5.99	5	0
G3_D2_1456	81.64	100.0	92.5	5.89	4	1
G3_D2_2017	87.1	100.0	94.28	4.73	5	0
G3_D2_1457	73.16	100.0	83.7	10.73	5	0
G3_D2_2940	86.78	100.0	91.74	5.03	5	0
G3_D2_2016	95.78	100.0	97.98	1.46	5	0
G3_D2_1454	78.57	100.0	93.06	9.24	4	1
G3_D2_2015	84.64	100.0	90.33	5.43	5	0
G3_D2_2024	75.41	100.0	86.18	9.0	5	0
G3_D2_1464	87.88	100.0	92.19	4.39	5	0
G3_D2_2025	81.93	100.0	92.93	6.74	5	0
G3_D2_1463	88.1	100.0	92.2	4.55	5	0
G3_D2_2022	86.87	100.0	93.72	4.98	3	2
G3_D2_1462	62.33	100.0	78.59	14.25	0	5
G3_D1_0891	63.1	100.0	78.64	14.33	2	3
G3_D2_0729	84.79	100.0	92.87	5.67	5	0
G3_D2_2023	80.79	100.0	89.75	7.48	4	1
G3_D2_1461	53.76	100.0	74.76	17.05	5	0
G3_D1_0890	68.88	100.0	81.56	12.38	0	5
G3_D2_2020	79.55	100.0	89.9	7.01	5	0
G3_D2_1460	81.93	100.0	89.92	6.94	5	0
G3_D2_0727	64.49	100.0	81.58	12.56	4	1
G3_D2_2021	72.79	100.0	84.57	10.14	5	0
G3_D2_0725	71.06	100.0	83.44	10.42	2	3
G3_D2_0726	88.67	100.0	94.64	4.17	5	0
G3_D2_0723	69.63	100.0	84.44	10.76	5	0
G3_D2_0724	88.2	100.0	93.24	4.74	5	0
G3_D2_1899	79.55	100.0	91.22	6.6	5	0
G3_D2_0721	70.44	100.0	81.52	11.04	0	5
G3_D2_1898	64.53	100.0	80.21	13.56	4	1
G3_D2_0722	84.66	100.0	92.0	5.65	5	0
G3_D2_1897	77.52	100.0	86.05	9.3	5	0
G3_D2_1896	67.95	100.0	83.63	10.7	4	1
G3_D2_0720	74.78	100.0	85.66	8.62	5	0
G3_D2_1895	75.93	100.0	88.4	8.94	5	0
G3_D2_1894	59.51	100.0	75.51	14.15	0	5
G3_D2_1069	87.43	100.0	93.62	4.64	5	0
G3_D2_1065	88.74	100.0	95.17	3.92	5	0
G3_D2_1066	94.44	100.0	97.23	2.0	5	0
G3_D2_1067	72.92	100.0	85.92	10.43	5	0
G3_D2_1068	97.03	100.0	98.57	1.32	5	0
G3_D2_2959	67.75	100.0	79.41	10.78	5	0
G3_D2_1061	92.33	100.0	96.36	2.77	5	0
G3_D2_2958	50.15	100.0	76.2	16.6	5	0
G3_D2_1062	89.44	100.0	94.98	4.07	5	0
G3_D2_1063	90.95	100.0	95.73	3.35	5	0
G3_D2_1064	83.4	100.0	91.06	5.96	5	0
G3_D2_2955	85.16	100.0	92.34	5.64	5	0
G3_D2_2009	86.54	100.0	91.82	5.04	5	0
G3_D2_2954	76.16	100.0	88.49	7.78	5	0
G3_D2_2008	76.28	100.0	86.33	8.08	5	0
G3_D2_2957	69.19	100.0	85.95	11.67	4	1
G3_D2_2956	58.76	100.0	79.06	14.07	5	0
G3_D2_1060	84.0	100.0	92.16	5.61	5	0
G3_D2_2951	84.91	100.0	93.18	5.67	5	0
G3_D2_2950	87.73	100.0	92.6	4.79	5	0
G3_D2_2004	78.8	100.0	88.03	7.49	4	1
G3_D2_1466	50.0	100.0	66.14	20.86	0	5
G3_D2_2953	91.14	100.0	95.75	3.45	5	0
G3_D2_2007	86.89	100.0	92.56	4.93	3	2
G3_D2_2952	75.73	100.0	88.46	8.85	4	1
G3_D2_2006	64.65	100.0	80.24	13.7	0	5
G3_D2_2011	30.34	100.0	60.73	25.28	4	1
G3_D2_2012	82.88	100.0	91.31	6.6	0	5
G3_D2_2013	85.24	100.0	91.76	5.15	5	0
G3_D2_1475	58.18	100.0	71.53	15.73	5	0
G3_D2_2960	87.45	100.0	93.85	5.04	5	0
G3_D2_2014	90.4	100.0	95.89	3.72	5	0
G3_D2_0736	77.49	100.0	88.07	8.57	0	5
G3_D2_0737	71.77	100.0	85.49	9.01	4	1
G3_D2_0738	82.81	100.0	93.0	6.92	5	0
G3_D2_2010	75.14	100.0	86.08	9.65	5	0
G3_D2_0733	82.35	100.0	92.13	6.15	5	0
G3_D2_0734	78.95	100.0	88.21	7.78	5	0
G3_D2_0735	82.35	100.0	92.09	6.05	5	0
G3_D2_1059	98.74	100.0	99.5	0.44	5	0
G3_D2_1058	94.12	100.0	97.11	2.14	5	0
G3_D2_0730	73.9	100.0	88.71	8.05	4	1
G3_D2_0731	74.64	100.0	86.71	9.38	5	0
G3_D2_1013	65.34	100.0	83.53	11.77	4	1
G3_D2_1012	90.74	100.0	94.45	3.64	5	0
G3_D2_1011	87.19	100.0	94.18	4.99	5	0
G3_D2_1010	84.03	100.0	92.86	6.3	5	0
G3_D2_0742	49.16	100.0	73.32	17.73	5	0
G3_D2_1005	70.48	100.0	83.55	10.59	0	5
G3_D2_0741	41.35	100.0	67.83	20.81	5	0
G3_D2_1006	84.61	100.0	91.59	5.73	5	0
G3_D2_0740	51.85	100.0	73.46	17.67	0	5
G3_D2_1004	92.23	100.0	95.66	2.93	5	0
G3_D2_0746	78.28	100.0	89.57	8.06	4	1
G3_D2_1009	79.15	100.0	88.51	7.81	5	0
G3_D2_0745	79.82	100.0	89.05	7.91	4	1
G3_D2_1007	60.82	100.0	82.29	12.85	4	1
G3_D2_1008	55.56	100.0	75.07	16.19	2	3
G3_D2_0749	82.17	100.0	90.73	6.82	3	2
G3_D2_2003	95.27	100.0	97.62	1.75	5	0
G3_D2_2002	70.97	100.0	83.24	12.38	5	0
G3_D2_2001	85.49	100.0	92.36	5.31	5	0
G3_D2_2000	76.22	100.0	85.84	9.31	0	5
G3_D2_1404	68.06	100.0	80.41	13.34	5	0
G3_D2_1403	71.17	100.0	83.35	11.33	0	5
G3_D2_1405	58.1	100.0	75.93	14.24	4	1
G3_D2_1407	67.33	100.0	82.03	11.92	0	5
G3_D2_1409	75.38	100.0	86.22	9.2	5	0
G3_D2_0751	89.62	100.0	94.98	3.94	5	0
G3_D2_0750	72.6	100.0	83.34	10.49	5	0
G3_D2_0753	79.69	100.0	87.92	7.46	5	0
G3_D2_0752	73.68	100.0	85.79	9.17	5	0
G3_D2_0754	90.19	100.0	95.09	3.43	5	0
G3_D2_0757	93.27	100.0	97.23	2.56	5	0
G3_D2_0756	91.18	100.0	97.18	4.11	5	0
G3_D2_0758	94.12	100.0	97.16	2.2	5	0
G3_D2_2901	57.9	100.0	74.5	14.91	4	1
G3_D2_2902	74.92	100.0	85.42	8.91	4	1
G3_D2_2900	57.4	100.0	75.66	15.26	0	5
G3_D2_1414	31.97	100.0	61.19	25.69	0	5
G3_D2_0770	85.18	100.0	91.96	5.51	5	0
G3_D2_1035	78.27	100.0	89.75	7.71	5	0
G3_D2_0771	84.43	100.0	92.22	4.95	0	5
G3_D2_1034	75.9	100.0	85.66	9.49	5	0
G3_D2_1033	74.41	100.0	86.19	8.94	0	5
G3_D2_1032	53.74	100.0	74.22	16.21	4	1
G3_D2_2905	49.7	100.0	69.23	19.9	0	5
G3_D2_2903	66.18	100.0	81.44	11.69	3	2
G3_D2_0768	82.38	100.0	90.46	6.4	5	0
G3_D2_0767	63.63	100.0	83.38	13.96	4	1
G3_D2_0766	83.08	100.0	91.26	6.46	5	0
G3_D2_0765	84.13	100.0	91.88	5.65	5	0
G3_D2_0764	75.0	100.0	88.37	9.39	5	0
G3_D2_1027	82.48	100.0	90.27	6.57	5	0
G3_D2_0763	83.66	100.0	91.4	5.93	5	0
G3_D2_0762	87.84	100.0	93.35	4.49	5	0
G3_D2_1025	74.15	100.0	86.77	9.91	5	0
G3_D2_1026	71.28	100.0	82.46	10.86	4	1
G3_D2_0769	65.87	100.0	80.92	12.77	0	5
G3_D2_1022	85.34	100.0	91.59	5.67	5	0
G3_D2_1021	20.16	100.0	78.78	16.99	5	0
G3_D2_1024	81.13	100.0	88.0	7.14	5	0
G3_D2_1020	70.98	100.0	84.21	10.19	5	0
G3_D2_0777	74.11	100.0	87.17	8.56	4	1
G3_D2_1018	83.72	100.0	90.24	5.9	5	0
G3_D2_0776	51.44	100.0	70.29	18.18	0	5
G3_D2_1019	88.76	100.0	92.87	4.22	3	2
G3_D2_0778	82.51	100.0	92.81	6.55	5	0
G3_D2_0773	84.86	100.0	91.67	5.42	4	1
G3_D2_1014	68.46	100.0	86.09	11.67	0	5
G3_D2_0772	69.73	100.0	83.61	10.31	0	5
G3_D2_1015	79.94	100.0	88.74	7.34	5	0
G3_D2_0775	97.4	100.0	99.17	1.21	5	0
G3_D2_1016	51.36	100.0	75.93	18.38	5	0
G3_D2_0774	92.73	100.0	96.22	3.41	5	0
G3_D2_1017	80.0	100.0	90.4	8.24	5	0
